product_id,category,subcategory,material,color,size,season,style,price_usd,discount_percent,rating,review_count,stock_quantity,units_sold,return_rate,BAR,is_safe_return,effective_price,total_revenue,sales_velocity,review_weight,target_markup,target_revenue_per_unit,new_base_price,extra_profit_per_unit,urgency_score,is_dead_stock,high_return_risk,predicted_demand,return_risk_prob
WC028618,T-Shirts,Basic T-Shirt,Cotton,Black,S,All Season,Casual,20.34,0,4.6,10,48,346,0.07,4.477166950616177,False,20.34,7037.64,0.8781725888324873,0.9199999999999999,0.0,20.34,20.34,0.0,7.061224489795919,False,0,192,0.2395
WC028619,Jeans,Skinny Jeans,Denim,Navy,S,Summer,Business Casual,39.99,5,3.4,2,24,69,0.22,3.913389551437747,False,37.9905,2621.3444999999997,0.7419354838709677,0.6799999999999999,0.0,39.99,39.99,0.0,2.76,False,1,57,0.7979
WC028620,Blouses,Wrap Blouse,Viscose,Beige,XXL,All Season,Formal,63.05,0,0.0,0,24,21,0.12,4.17008432715662,False,63.05,1324.05,0.4666666666666667,0.8,0.0,63.05,63.05,0.0,0.84,False,1,13,0.2427
WC028621,Sweaters,Oversized Sweater,Cotton,Black,XXL,Winter,Elegant,62.15,40,4.1,5,70,64,0.12,4.1311485898473865,False,37.29,2386.56,0.47761194029850745,0.82,0.0,62.15,62.15,0.0,0.9014084507042254,False,1,112,0.3092
WC028622,T-Shirts,Basic T-Shirt,Cotton,Black,XS,Summer,Casual,21.86,5,4.6,1,29,28,0.06,4.256067461725296,False,20.767,581.476,0.49122807017543857,0.9199999999999999,0.0,21.86,21.86,0.0,0.9333333333333333,False,0,38,0.2463
WC028623,Jackets,Blazer,Leather,Black,M,Spring,Business Casual,118.81,0,4.3,22,8,552,0.07,4.28001297340871,False,118.81,65583.12,0.9857142857142858,0.86,0.0,118.81,118.81,0.0,61.333333333333336,False,0,414,0.2571
WC028624,Dresses,Maxi Dress,Cotton,Navy,XXL,Winter,Casual,83.24,20,4.5,10,15,278,0.15,4.405738379187605,False,66.592,18512.576,0.9488054607508533,0.9,0.0,83.24,83.24,0.0,17.375,False,1,197,0.7483
WC028625,Jeans,Straight Jeans,Denim,White,XL,Spring,Formal,75.9,40,4.3,16,35,194,0.11,4.2740168654313235,False,45.54,8834.76,0.8471615720524017,0.86,0.0,75.9,75.9,0.0,5.388888888888889,False,0,512,0.8133
WC028626,Jackets,Denim Jacket,Leather,Gray,XL,Autumn,Casual,79.47,0,5.0,13,78,177,0.11,4.804725724036851,False,79.47,14066.19,0.6941176470588235,1.0,0.0,79.47,79.47,0.0,2.240506329113924,False,0,235,0.2514
WC028627,Dresses,Mini Dress,Polyester,Blue,XS,Summer,Formal,142.95,0,0.0,0,0,53,0.13,4.17008432715662,False,142.95,7576.349999999999,1.0,0.8,0.0,142.95,142.95,0.0,53.0,False,1,17,0.7631
WC028628,Tops,Bodysuit,Cotton Blend,Gray,M,Summer,Streetwear,30.08,0,0.0,0,44,5,0.11,4.17008432715662,False,30.08,150.39999999999998,0.10204081632653061,0.8,0.0,30.08,30.08,0.0,0.1111111111111111,False,0,14,0.2378
WC028629,Sweaters,Crewneck Sweater,Wool,Black,XXL,Winter,Minimalist,52.49,0,3.4,10,35,235,0.19,3.6200240934733197,False,52.49,12335.15,0.8703703703703703,0.6799999999999999,0.0,52.49,52.49,0.0,6.527777777777778,False,1,226,0.6358
WC028630,Jeans,Bootcut Jeans,Denim,Black,M,Autumn,Elegant,91.81,15,4.4,26,59,704,0.1,4.369344576954217,False,78.0385,54939.104,0.9226736566186108,0.8800000000000001,0.0,91.81,91.81,0.0,11.733333333333333,False,0,555,0.7355
WC028631,Tops,Crop Top,Cotton,Blue,XL,Summer,Bohemian,22.57,10,0.0,0,0,15,0.13,4.17008432715662,False,20.313000000000002,304.69500000000005,1.0,0.8,0.0,22.57,22.57,0.0,15.0,False,1,14,0.2488
WC028632,Sweaters,Crewneck Sweater,Wool,Green,L,Winter,Elegant,37.31,50,3.8,2,3,55,0.11,4.046722884771079,False,18.655,1026.025,0.9482758620689655,0.76,0.0,37.31,37.31,0.0,13.75,False,0,63,0.2629
WC028633,Jeans,Straight Jeans,Denim,White,L,Autumn,Business Casual,71.12,30,5.0,5,37,78,0.13,4.6311485898473865,False,49.784,3883.152,0.6782608695652174,1.0,0.0,71.12,71.12,0.0,2.0526315789473686,False,1,111,0.7895
WC028634,Coats,Puffer Coat,Cotton,White,L,Autumn,Streetwear,135.12,20,3.4,1,0,40,0.14,4.016067461725296,False,108.096,4323.84,1.0,0.6799999999999999,0.0,135.12,135.12,0.0,40.0,False,1,41,0.3619
WC028635,Dresses,Maxi Dress,Cotton,Red,S,Summer,Elegant,92.03,0,3.6,8,307,106,0.13,3.7900281090522068,False,92.03,9755.18,0.2566585956416465,0.72,0.0,92.03,92.03,0.0,0.34415584415584416,False,1,175,0.8054
WC028636,Dresses,Midi Dress,Cotton Blend,Black,XS,Summer,Casual,101.9,0,3.9,1,74,28,0.14,4.1160674617252955,False,101.9,2853.2000000000003,0.27450980392156865,0.78,0.0,101.9,101.9,0.0,0.37333333333333335,False,1,34,0.7364
WC028637,T-Shirts,V-Neck T-Shirt,Cotton,Black,L,Summer,Casual,16.44,25,3.8,1,92,55,0.08,4.096067461725296,False,12.330000000000002,678.1500000000001,0.3741496598639456,0.76,0.0,16.44,16.44,0.0,0.5913978494623656,False,0,38,0.2622
WC028638,T-Shirts,V-Neck T-Shirt,Cotton Blend,Navy,XS,Summer,Casual,16.97,0,4.2,1,91,29,0.09,4.176067461725296,False,16.97,492.13,0.24166666666666667,0.8400000000000001,0.0,16.97,16.97,0.0,0.31521739130434784,False,0,35,0.2543
WC028639,Activewear,Sports Bra,Polyester,Black,M,Summer,Sporty,57.44,0,4.5,6,10,179,0.08,4.368033730862647,False,57.44,10281.76,0.9470899470899471,0.9,0.0,57.44,57.44,0.0,16.272727272727273,False,0,129,0.2755
WC028640,Tops,Crop Top,Cotton,Purple,S,Autumn,Casual,20.94,0,4.7,3,21,42,0.11,4.397191044089498,False,20.94,879.48,0.6666666666666666,0.9400000000000001,0.0,20.94,20.94,0.0,1.9090909090909092,False,0,74,0.2586
WC028641,Loungewear,Sleep Shirt,Viscose,Yellow,XL,Spring,Casual,26.76,0,0.0,0,10,39,0.08,4.17008432715662,False,26.76,1043.64,0.7959183673469388,0.8,0.0,26.76,26.76,0.0,3.5454545454545454,False,0,14,0.2258
WC028642,Tops,Bodysuit,Viscose,Black,XS,Summer,Streetwear,38.96,5,3.6,5,0,161,0.13,3.8533708120696084,False,37.012,5958.932,1.0,0.72,0.0,38.96,38.96,0.0,161.0,False,1,109,0.3594
WC028643,Loungewear,Sleep Shirt,Cotton Blend,Green,XS,All Season,Casual,65.12,0,3.7,1,101,64,0.12,4.076067461725296,False,65.12,4167.68,0.3878787878787879,0.74,0.0,65.12,65.12,0.0,0.6274509803921569,False,1,39,0.2844
WC028644,Sets,Matching Suit,Cotton,Beige,XS,Spring,Streetwear,59.64,25,4.1,21,123,700,0.08,4.111213492345059,False,44.730000000000004,31311.000000000004,0.850546780072904,0.82,0.0,59.64,59.64,0.0,5.645161290322581,False,0,515,0.276
WC028645,T-Shirts,V-Neck T-Shirt,Cotton Blend,Gray,XL,Summer,Casual,15.83,15,3.9,3,0,57,0.12,4.054333901232354,False,13.455499999999999,766.9635,1.0,0.78,0.0,15.83,15.83,0.0,57.0,False,1,78,0.272
WC028646,Dresses,Maxi Dress,Cotton,White,M,Summer,Business Casual,112.8,0,4.2,3,5,72,0.11,4.182905329803783,False,112.8,8121.599999999999,0.935064935064935,0.8400000000000001,0.0,112.8,112.8,0.0,12.0,False,0,75,0.7178
WC028647,Jeans,Bootcut Jeans,Denim,Black,L,All Season,Bohemian,33.05,0,3.6,23,0,261,0.15,3.684456937356536,False,33.05,8626.05,1.0,0.72,0.0,33.05,33.05,0.0,261.0,False,1,349,0.816
WC028648,Tops,Bodysuit,Cotton Blend,Green,M,All Season,Casual,20.4,0,0.0,0,25,60,0.07,4.17008432715662,False,20.4,1224.0,0.7058823529411765,0.8,0.0,20.4,20.4,0.0,2.3076923076923075,False,0,17,0.226
WC028649,Sweaters,Turtleneck,Cotton,Navy,S,Winter,Formal,91.17,15,4.3,1,45,36,0.07,4.196067461725296,False,77.4945,2789.802,0.4444444444444444,0.86,0.0,91.17,91.17,0.0,0.782608695652174,False,0,39,0.2593
WC028650,Sets,Skirt Set,Cotton Blend,Black,M,Summer,Formal,125.34,20,0.0,0,2,12,0.12,4.17008432715662,False,100.272,1203.2640000000001,0.8571428571428571,0.8,0.0,125.34,125.34,0.0,4.0,False,1,17,0.2824
WC028651,Blouses,Peplum Blouse,Cotton,Black,L,Autumn,Business Casual,49.14,0,0.0,0,4,3,0.09,4.17008432715662,False,49.14,147.42000000000002,0.42857142857142855,0.8,0.0,49.14,49.14,0.0,0.6,False,0,14,0.2223
WC028652,Dresses,Wrap Dress,Cotton Blend,White,XL,Winter,Formal,92.61,0,3.4,4,57,119,0.18,3.78504216357831,False,92.61,11020.59,0.6761363636363636,0.6799999999999999,0.0,92.61,92.61,0.0,2.0517241379310347,False,1,96,0.7617
WC028653,Tops,Bodysuit,Viscose,Black,S,Winter,Elegant,20.77,20,0.0,0,25,45,0.09,4.17008432715662,False,16.616,747.72,0.6428571428571429,0.8,0.0,20.77,20.77,0.0,1.7307692307692308,False,0,19,0.2016
WC028654,Activewear,Leggings,Polyester,Black,L,Winter,Sporty,21.37,20,0.0,0,39,13,0.09,4.17008432715662,False,17.096,222.248,0.25,0.8,0.0,21.37,21.37,0.0,0.325,False,0,15,0.2412
WC028655,Dresses,Maxi Dress,Cotton,Blue,XS,Winter,Bohemian,34.63,5,4.5,2,16,40,0.12,4.280056218104414,False,32.8985,1315.94,0.7142857142857143,0.9,0.0,34.63,34.63,0.0,2.3529411764705883,False,1,56,0.7112
WC028656,Sets,Lounge Set,Cotton,Pink,S,Summer,Bohemian,56.11,25,3.8,34,19,401,0.07,3.8389562449638546,False,42.082499999999996,16875.082499999997,0.9547619047619048,0.76,0.0,56.11,56.11,0.0,20.05,False,0,548,0.3121
WC028657,T-Shirts,V-Neck T-Shirt,Cotton,Green,M,Summer,Casual,22.88,15,4.9,21,32,983,0.09,4.783213492345059,False,19.448,19117.384000000002,0.9684729064039409,0.9800000000000001,0.0,22.88,22.88,0.0,29.78787878787879,False,0,508,0.2618
WC028658,Tops,Crop Top,Cotton Blend,White,L,Winter,Elegant,45.64,50,4.8,1,19,55,0.07,4.296067461725296,False,22.82,1255.1,0.7432432432432432,0.96,0.0,45.64,45.64,0.0,2.75,False,0,40,0.2568
WC028659,Tops,Crop Top,Cotton,White,L,Summer,Elegant,39.66,15,0.0,0,80,9,0.13,4.17008432715662,False,33.711,303.399,0.10112359550561797,0.8,0.0,39.66,39.66,0.0,0.1111111111111111,False,1,15,0.2657
WC028660,Tops,Long Sleeve Top,Cotton,Black,M,Winter,Formal,22.04,0,4.7,1,60,26,0.09,4.276067461725296,False,22.04,573.04,0.3023255813953488,0.9400000000000001,0.0,22.04,22.04,0.0,0.4262295081967213,False,0,36,0.2402
WC028661,Tops,Tank Top,Cotton Blend,Gray,L,All Season,Minimalist,44.71,0,2.9,1,84,27,0.15,3.9160674617252957,False,44.71,1207.17,0.24324324324324326,0.58,0.0,44.71,44.71,0.0,0.3176470588235294,False,1,34,0.3617
WC028662,Dresses,Bodycon Dress,Cotton,Navy,M,All Season,Casual,102.69,40,0.0,0,23,7,0.11,4.17008432715662,False,61.614,431.298,0.23333333333333334,0.8,0.0,102.69,102.69,0.0,0.2916666666666667,False,0,15,0.7139
WC028663,Loungewear,Sweatpants,Viscose,Green,M,Autumn,Casual,45.48,0,3.2,2,35,47,0.15,3.8467228847710806,False,45.48,2137.56,0.573170731707317,0.64,0.0,45.48,45.48,0.0,1.3055555555555556,False,1,59,0.3962
WC028664,Activewear,Track Pants,Nylon,Blue,XL,Winter,Sporty,33.29,0,4.0,3,5,39,0.07,4.097191044089497,False,33.29,1298.31,0.8863636363636364,0.8,0.0,33.29,33.29,0.0,6.5,False,0,73,0.2605
WC028665,Dresses,Maxi Dress,Polyester Blend,Navy,XS,All Season,Business Casual,105.52,0,4.6,38,8,1680,0.11,4.5590556502053925,False,105.52,177273.6,0.995260663507109,0.9199999999999999,0.0,105.52,105.52,0.0,186.66666666666666,False,0,1273,0.6149
WC028666,Dresses,Wrap Dress,Cotton,Brown,M,Autumn,Elegant,122.7,0,4.0,7,1,121,0.17,4.061848846238771,False,122.7,14846.7,0.9918032786885246,0.8,0.0,122.7,122.7,0.0,60.5,False,1,141,0.7792
WC028667,Activewear,Leggings,Polyester,White,L,Winter,Sporty,64.93,20,4.5,3,22,44,0.08,4.311476758375211,False,51.94400000000001,2285.5360000000005,0.6666666666666666,0.9,0.0,64.93,64.93,0.0,1.9130434782608696,False,0,79,0.2732
WC028668,Sweaters,Oversized Sweater,Wool,Beige,M,Autumn,Business Casual,82.19,15,4.2,13,52,560,0.08,4.192961018154499,False,69.86149999999999,39122.439999999995,0.9150326797385621,0.8400000000000001,0.0,82.19,82.19,0.0,10.566037735849056,False,0,250,0.2707
WC028669,Trousers,Cargo Pants,Polyester Blend,Navy,S,Spring,Formal,85.09,5,2.9,10,84,194,0.13,3.2628812363304625,False,80.8355,15682.087,0.697841726618705,0.58,0.0,85.09,85.09,0.0,2.2823529411764705,False,1,224,0.7092
WC028670,T-Shirts,Basic T-Shirt,Viscose,Purple,M,Summer,Casual,32.47,10,0.0,0,83,6,0.09,4.17008432715662,False,29.223,175.338,0.06741573033707865,0.8,0.0,32.47,32.47,0.0,0.07142857142857142,False,0,15,0.2284
WC028671,Sweaters,Crewneck Sweater,Wool,Red,M,Winter,Business Casual,64.46,0,0.0,0,91,12,0.13,4.17008432715662,False,64.46,773.52,0.11650485436893204,0.8,0.0,64.46,64.46,0.0,0.13043478260869565,False,1,14,0.2637
WC028672,Jeans,Skinny Jeans,Denim,White,M,Summer,Business Casual,65.72,0,3.8,80,21,831,0.12,3.817623063197934,False,65.72,54613.32,0.9753521126760564,0.76,0.0,65.72,65.72,0.0,37.77272727272727,False,1,1097,0.8294
WC028673,Coats,Long Coat,Wool,Beige,S,Winter,Elegant,223.47,25,0.0,0,56,5,0.11,4.17008432715662,False,167.6025,838.0124999999999,0.08196721311475409,0.8,0.0,223.47,223.47,0.0,0.08771929824561403,False,0,13,0.2611
WC028674,Activewear,Sports Bra,Polyester,Purple,M,Spring,Sporty,27.09,30,3.8,9,91,128,0.08,3.9138721006635753,False,18.962999999999997,2427.2639999999997,0.5844748858447488,0.76,0.0,27.09,27.09,0.0,1.391304347826087,False,0,177,0.3203
WC028675,Blouses,Peplum Blouse,Viscose,Blue,XL,Autumn,Minimalist,59.93,15,0.0,0,5,20,0.06,4.17008432715662,False,50.9405,1018.81,0.8,0.8,0.0,59.93,59.93,0.0,3.3333333333333335,False,0,14,0.2306
WC028676,T-Shirts,V-Neck T-Shirt,Cotton Blend,Red,M,All Season,Casual,18.55,30,4.5,1,1,20,0.09,4.2360674617252965,False,12.985,259.7,0.9523809523809523,0.9,0.0,18.55,18.55,0.0,10.0,False,0,37,0.2532
WC028677,Blouses,Button-Up Blouse,Cotton,Beige,L,Autumn,Minimalist,43.77,0,0.0,0,15,11,0.07,4.17008432715662,False,43.77,481.47,0.4230769230769231,0.8,0.0,43.77,43.77,0.0,0.6875,False,0,14,0.2264
WC028678,Sweaters,Crewneck Sweater,Wool,Black,L,Winter,Elegant,73.0,0,0.0,0,121,2,0.07,4.17008432715662,False,73.0,146.0,0.016260162601626018,0.8,0.0,73.0,73.0,0.0,0.01639344262295082,True,0,15,0.251
WC028679,Jeans,Straight Jeans,Denim,Beige,XL,All Season,Bohemian,85.57,0,0.0,0,4,10,0.16,4.17008432715662,False,85.57,855.6999999999999,0.7142857142857143,0.8,0.0,85.57,85.57,0.0,2.0,False,1,14,0.774
WC028680,Coats,Long Coat,Wool,Gray,XL,Autumn,Formal,108.42,40,5.0,1,54,56,0.11,4.336067461725296,False,65.05199999999999,3642.9119999999994,0.509090909090909,1.0,0.0,108.42,108.42,0.0,1.018181818181818,False,0,43,0.2629
WC028681,T-Shirts,Basic T-Shirt,Cotton,Brown,XL,Summer,Casual,12.94,30,3.4,1,38,26,0.13,4.016067461725296,False,9.058,235.50799999999998,0.40625,0.6799999999999999,0.0,12.94,12.94,0.0,0.6666666666666666,False,1,45,0.364
WC028682,Dresses,Bodycon Dress,Polyester Blend,White,S,All Season,Elegant,153.07,20,4.1,2,28,145,0.13,4.14672288477108,False,122.456,17756.12,0.838150289017341,0.82,0.0,153.07,153.07,0.0,5.0,False,1,64,0.7216
WC028683,Dresses,Mini Dress,Linen,Navy,XXL,All Season,Elegant,50.12,15,4.8,20,27,431,0.15,4.695014054526103,False,42.602,18361.462,0.9410480349344978,0.96,0.0,50.12,50.12,0.0,15.392857142857142,False,1,406,0.7277
WC028684,Sweaters,Crewneck Sweater,Cotton,Pink,S,Winter,Business Casual,62.07,0,3.7,2,56,38,0.11,4.013389551437747,False,62.07,2358.66,0.40425531914893614,0.74,0.0,62.07,62.07,0.0,0.6666666666666666,False,0,59,0.2949
WC028685,T-Shirts,Basic T-Shirt,Viscose,White,S,Spring,Casual,21.28,0,3.3,30,0,626,0.14,3.4023628620184256,False,21.28,13321.28,1.0,0.6599999999999999,0.0,21.28,21.28,0.0,626.0,False,1,550,0.6386
WC028686,Sweaters,Knit Sweater,Cotton,Black,M,Winter,Formal,104.11,10,3.4,51,42,583,0.17,3.4560061328841183,False,93.699,54626.517,0.9328,0.6799999999999999,0.0,104.11,104.11,0.0,13.55813953488372,False,1,765,0.6898
WC028687,Trousers,Straight Trousers,Viscose,White,L,Autumn,Minimalist,53.47,0,0.0,0,45,4,0.1,4.17008432715662,False,53.47,213.88,0.08163265306122448,0.8,0.0,53.47,53.47,0.0,0.08695652173913043,False,0,13,0.2484
WC028688,Activewear,Leggings,Nylon,Gray,M,Summer,Sporty,51.87,0,0.0,0,72,10,0.1,4.17008432715662,False,51.87,518.6999999999999,0.12195121951219512,0.8,0.0,51.87,51.87,0.0,0.136986301369863,False,0,13,0.2382
WC028689,Jackets,Bomber Jacket,Leather,Navy,L,All Season,Streetwear,110.35,0,0.0,0,95,21,0.08,4.17008432715662,False,110.35,2317.35,0.1810344827586207,0.8,0.0,110.35,110.35,0.0,0.21875,False,0,15,0.2413
WC028690,Dresses,Maxi Dress,Cotton Blend,Gray,S,Winter,Formal,65.54,10,4.1,1,47,80,0.14,4.1560674617252955,False,58.986000000000004,4718.88,0.6299212598425197,0.82,0.0,65.54,65.54,0.0,1.6666666666666667,False,1,41,0.7627
WC028691,Skirts,Mini Skirt,Cotton Blend,Black,S,Winter,Streetwear,68.21,25,3.9,1,14,21,0.12,4.1160674617252955,False,51.1575,1074.3075,0.6,0.78,0.0,68.21,68.21,0.0,1.4,False,1,36,0.2685
WC028692,Jeans,Wide-Leg Jeans,Denim,Blue,L,Summer,Formal,58.1,10,4.3,26,5,301,0.17,4.282677910287549,False,52.29,15739.289999999999,0.9836601307189542,0.86,0.0,58.1,58.1,0.0,50.166666666666664,False,1,502,0.7471
WC028693,Dresses,Bodycon Dress,Linen,Black,XL,Summer,Casual,80.54,0,3.8,8,11,97,0.11,3.92336144238554,False,80.54,7812.380000000001,0.8981481481481481,0.76,0.0,80.54,80.54,0.0,8.083333333333334,False,0,162,0.6686
WC028694,T-Shirts,Basic T-Shirt,Cotton,White,M,All Season,Casual,25.03,0,4.4,7,28,112,0.09,4.316394300784226,False,25.03,2803.36,0.8,0.8800000000000001,0.0,25.03,25.03,0.0,3.8620689655172415,False,0,144,0.2518
WC028695,Jackets,Leather Jacket,Denim,Black,S,All Season,Business Casual,141.12,5,5.0,9,0,126,0.1,4.744641331432806,False,134.064,16892.064,1.0,1.0,0.0,141.12,141.12,0.0,126.0,False,0,172,0.2607
WC028696,T-Shirts,Graphic T-Shirt,Cotton Blend,Black,S,Spring,Casual,14.73,15,3.5,1,28,13,0.12,4.036067461725296,False,12.5205,162.7665,0.3170731707317073,0.7,0.0,14.73,14.73,0.0,0.4482758620689655,False,1,33,0.2614
WC028697,Blouses,Wrap Blouse,Cotton Blend,Green,M,Autumn,Minimalist,42.68,5,3.7,14,89,197,0.07,3.8044631838125826,False,40.546,7987.562,0.6888111888111889,0.74,0.0,42.68,42.68,0.0,2.188888888888889,False,0,254,0.3405
WC028698,Activewear,Track Pants,Nylon,Gray,M,Winter,Sporty,77.78,0,3.7,4,30,80,0.09,3.93504216357831,False,77.78,6222.4,0.7272727272727273,0.74,0.0,77.78,77.78,0.0,2.5806451612903225,False,0,92,0.3082
WC028699,T-Shirts,V-Neck T-Shirt,Cotton,White,L,Summer,Casual,28.67,0,0.0,0,0,6,0.13,4.17008432715662,False,28.67,172.02,1.0,0.8,0.0,28.67,28.67,0.0,6.0,False,1,15,0.2276
WC028700,Dresses,Bodycon Dress,Viscose,Black,L,Spring,Business Casual,70.93,30,2.9,11,112,154,0.2,3.238689153908432,False,49.651,7646.254000000001,0.5789473684210527,0.58,0.0,70.93,70.93,0.0,1.3628318584070795,False,1,208,0.8863
WC028701,Dresses,Bodycon Dress,Cotton,Yellow,M,Winter,Minimalist,59.7,30,0.0,0,74,11,0.11,4.17008432715662,False,41.79,459.69,0.12941176470588237,0.8,0.0,59.7,59.7,0.0,0.14666666666666667,False,0,16,0.615
WC028702,Jackets,Denim Jacket,Polyester,Blue,L,All Season,Business Casual,100.44,0,4.3,2,75,21,0.11,4.213389551437746,False,100.44,2109.24,0.21875,0.86,0.0,100.44,100.44,0.0,0.27631578947368424,False,0,61,0.2754
WC028703,Jumpsuits,Evening Jumpsuit,Viscose,Blue,L,All Season,Streetwear,90.06,0,3.8,13,58,205,0.06,3.8870786652133225,False,90.06,18462.3,0.779467680608365,0.76,0.0,90.06,90.06,0.0,3.4745762711864407,False,0,238,0.3126
WC028704,Dresses,Mini Dress,Cotton,Green,M,Summer,Minimalist,97.84,25,4.3,5,9,62,0.1,4.242259700958497,False,73.38,4549.5599999999995,0.8732394366197183,0.86,0.0,97.84,97.84,0.0,6.2,False,0,114,0.7453
WC028705,Trousers,Cargo Pants,Cotton Blend,Navy,M,Autumn,Minimalist,49.6,0,0.0,0,56,1,0.08,4.17008432715662,False,49.6,49.6,0.017543859649122806,0.8,0.0,49.6,49.6,0.0,0.017543859649122806,True,0,14,0.2443
WC028706,Sweaters,Knit Sweater,Wool,Black,L,Autumn,Casual,92.06,0,4.2,66,99,698,0.09,4.198290532980378,False,92.06,64257.880000000005,0.875784190715182,0.8400000000000001,0.0,92.06,92.06,0.0,6.98,False,0,890,0.2626
WC028707,Activewear,Athletic Top,Polyester Blend,Beige,S,Autumn,Sporty,65.1,0,0.0,0,55,8,0.08,4.17008432715662,False,65.1,520.8,0.12698412698412698,0.8,0.0,65.1,65.1,0.0,0.14285714285714285,False,0,14,0.2418
WC028708,Tops,Tank Top,Cotton,Pink,S,All Season,Formal,23.24,15,4.1,51,69,1605,0.1,4.105097041975027,False,19.753999999999998,31705.17,0.9587813620071685,0.82,0.0,23.24,23.24,0.0,22.928571428571427,False,0,1016,0.2314
WC028709,Blouses,Wrap Blouse,Polyester,Gray,XXL,All Season,Formal,29.57,0,0.0,0,3,32,0.08,4.17008432715662,False,29.57,946.24,0.9142857142857143,0.8,0.0,29.57,29.57,0.0,8.0,False,0,14,0.2253
WC028710,Jeans,Skinny Jeans,Denim,Blue,S,Summer,Streetwear,77.71,10,4.6,1,17,14,0.14,4.256067461725296,False,69.939,979.146,0.45161290322580644,0.9199999999999999,0.0,77.71,77.71,0.0,0.7777777777777778,False,1,39,0.8164
WC028711,Loungewear,Lounge Set,Cotton,Black,L,Winter,Casual,52.29,0,4.5,2,51,32,0.12,4.280056218104414,False,52.29,1673.28,0.3855421686746988,0.9,0.0,52.29,52.29,0.0,0.6153846153846154,False,1,60,0.2588
WC028712,Jeans,Wide-Leg Jeans,Denim,Beige,XXL,Autumn,Casual,32.84,0,4.4,27,35,339,0.16,4.370333461568597,False,32.84,11132.760000000002,0.9064171122994652,0.8800000000000001,0.0,32.84,32.84,0.0,9.416666666666666,False,1,481,0.7624
WC028713,Dresses,Wrap Dress,Cotton Blend,White,S,Summer,Bohemian,116.63,15,0.0,0,36,24,0.15,4.17008432715662,False,99.1355,2379.252,0.4,0.8,0.0,116.63,116.63,0.0,0.6486486486486487,False,1,16,0.7494
WC028714,Tops,Tank Top,Viscose,Beige,L,Winter,Casual,26.14,0,3.7,3,36,41,0.11,3.968619615518069,False,26.14,1071.74,0.5324675324675324,0.74,0.0,26.14,26.14,0.0,1.1081081081081081,False,0,74,0.3144
WC028715,Blouses,Button-Up Blouse,Cotton Blend,White,XS,Summer,Minimalist,25.91,5,5.0,77,49,907,0.11,4.9590165099830426,False,24.6145,22325.3515,0.948744769874477,1.0,0.0,25.91,25.91,0.0,18.14,False,0,1326,0.2613
WC028716,Jackets,Blazer,Denim,Beige,M,All Season,Streetwear,81.06,15,0.0,0,54,8,0.09,4.17008432715662,False,68.901,551.208,0.12903225806451613,0.8,0.0,81.06,81.06,0.0,0.14545454545454545,False,0,15,0.2642
WC028717,Jackets,Bomber Jacket,Polyester,Brown,M,Autumn,Casual,68.7,0,3.9,15,61,192,0.08,3.956859858348762,False,68.7,13190.400000000001,0.758893280632411,0.78,0.0,68.7,68.7,0.0,3.096774193548387,False,0,272,0.2989
WC028718,Dresses,Midi Dress,Polyester Blend,Gray,XS,Winter,Formal,116.64,40,0.0,0,35,11,0.14,4.17008432715662,False,69.984,769.824,0.2391304347826087,0.8,0.0,116.64,116.64,0.0,0.3055555555555556,False,1,16,0.7214
WC028719,Dresses,Bodycon Dress,Cotton,Black,M,All Season,Streetwear,121.69,15,4.0,1,57,29,0.14,4.136067461725296,False,103.4365,2999.6585,0.3372093023255814,0.8,0.0,121.69,121.69,0.0,0.5,False,1,39,0.7367
WC028720,Jeans,Wide-Leg Jeans,Denim,Gray,S,All Season,Elegant,84.98,0,4.1,2,145,35,0.13,4.14672288477108,False,84.98,2974.3,0.19444444444444445,0.82,0.0,84.98,84.98,0.0,0.23972602739726026,False,1,60,0.7761
WC028721,Sets,Skirt Set,Viscose,Blue,S,Spring,Elegant,90.18,25,3.8,15,0,158,0.11,3.8779124899277093,False,67.635,10686.33,1.0,0.76,0.0,90.18,90.18,0.0,158.0,False,0,249,0.3489
WC028722,Tops,Crop Top,Cotton Blend,Blue,M,Spring,Business Casual,16.66,0,2.7,4,29,49,0.13,3.43504216357831,False,16.66,816.34,0.6282051282051282,0.54,0.0,16.66,16.66,0.0,1.6333333333333333,False,1,93,0.675
WC028723,Jeans,Bootcut Jeans,Cotton Blend,Red,S,Winter,Elegant,86.32,0,5.0,38,18,400,0.15,4.920960412110155,False,86.32,34528.0,0.9569377990430622,1.0,0.0,86.32,86.32,0.0,21.05263157894737,False,1,558,0.7579
WC028724,T-Shirts,Basic T-Shirt,Cotton,Purple,M,All Season,Casual,19.04,10,5.0,3,43,61,0.06,4.525762472660926,False,17.136,1045.296,0.5865384615384616,1.0,0.0,19.04,19.04,0.0,1.3863636363636365,False,0,80,0.2472
WC028725,Cardigans,Long Cardigan,Cotton Blend,Blue,L,Winter,Elegant,75.57,10,4.7,13,78,359,0.12,4.57531395933097,False,68.01299999999999,24416.666999999998,0.8215102974828375,0.9400000000000001,0.0,75.57,75.57,0.0,4.544303797468355,False,1,232,0.2746
WC028726,T-Shirts,Graphic T-Shirt,Cotton Blend,Gray,M,Spring,Casual,21.77,0,0.0,0,53,15,0.11,4.17008432715662,False,21.77,326.55,0.22058823529411764,0.8,0.0,21.77,21.77,0.0,0.2777777777777778,False,0,14,0.2444
